x,v,a,E,f
-0.5598533105435136,-3.2444444444444445,4460831523395.551,0.7853757594339486,-502.34616548406524
-0.5654474435621255,-2.35,4474241255157.026,0.7637080017864303,-471.9359829552672
-0.5692508655878189,-1.9017110128466945,224.1444935766526,0.7433689623801915,-451.62582620148726
-0.5712647509201474,-0.5946980264450432,197.30049059530393,0.7243957041202582,-412.3470593832592
-0.571495907540905,0.3277777777777778,4437107363364.631,0.7068208620982404,-354.7210888833947
-0.5699567122644622,1.208888888888889,4396426473138.17,0.6906725499532098,-267.5632480670729
-0.5666650254741795,2.08,4345038942132.3867,0.6759742841284879,-155.79635307080895
-0.5616440860199703,2.937777777777778,4276498617511.6177,0.6627449261764673,-23.894233360043582
-0.5549223866875918,3.6053156904726262,209.42084613196084,0.6509986432520574,124.438060972442
-0.5465335311400688,4.604444444444445,4103446500879.271,0.6407448869445775,269.76453344543575
-0.5365160721065495,5.408888888888889,4004794665111.6,0.6319883901552262,372.5408861008068
-0.5249133326247651,6.19,3889411311534.08,0.6247291823066413,430.1515763208585
-0.5117732103001019,6.945555555555556,3757947576639.0933,0.6189626223965989,459.3438529834998
-0.4971479657333829,7.674444444444444,3621115888706.418,0.6146794497766283,476.45095561106564
-0.48109399596838553,8.374444444444444,3477375008407.7866,0.6118658523065575,489.727130789676
-0.46367159392117446,9.042777777777777,3318419881354.3643,0.6105035514878311,502.04651733735574
-0.4449446948095078,9.678333333333333,3151356584633.2446,0.6105699041089534,514.1921039118781
-0.42498061065250703,10.28,2981962631788.391,0.6120380198694026,526.3219096777572
-0.4038497539582108,10.845,2797952870378.009,0.6148768943841209,538.0580563580343
-0.3816253517593624,11.112201099424198,133.60054971209834,0.6190515569094912,544.8341683760431
-0.35838315119560854,11.621100281876924,254.4495912263629,0.624523232073813,557.2607626663814
-0.3342011178730229,12.312777777777777,2219385070259.8047,0.6312495148409368,574.1308390539293
-0.30915912825939273,12.722222222222221,2013883806865.76,0.6391845578851312,585.8097690445275
-0.2833386573958621,13.091111111111111,1810203649206.4,0.6482792705086349,597.2890892059709
-0.25682246322219543,13.418333333333333,1603644222366.0266,0.6584815281908972,608.5274954859902
-0.2296942688240638,13.564097199065804,72.8819328662355,0.6697358185464599,616.5957063181052
-0.2020384439162759,13.827912453893935,131.90762741406547,0.681984052308577,627.6913872332506
-0.1739396868757266,14.14611111111111,968099689038.9155,0.6951663755407222,640.4705851358341
-0.14548270863205887,14.22848912183386,41.18900536137456,0.7092208362286124,648.8516401419472
-0.11675191971260615,14.365394459726344,68.45266894624207,0.7240836317704564,658.8535226218339
-0.08783112172111032,14.460398995747902,47.50226801077857,0.7396893609212705,668.4302033591903
-0.05880320450716951,14.527083333333334,131352250578.75555,0.7559712791145679,677.8292784202699
-0.029749850255310125,14.537881944444445,112137814423.04,0.7728615560801182,686.4339227920595
-0.0007111474244123864,14.492426215277778,-269467381029.77777,0.7902915346766766,694.1954192017394
0.02819397732835809,14.452562376385226,-19.93191944627613,0.808191989863608,702.3758926428394
0.05688896183219949,14.347492251920688,-52.53506223226884,0.8264933867450788,709.4419854800597
0.08529954674219381,14.205292454997148,-71.09989846177005,0.8451261366349279,715.9436424197245
0.11335402065852727,14.02723695816672,-89.0277484152139,0.8640208501093043,721.8660166577407
0.14098345180012253,13.697222222222223,-1175873335309.1023,0.8831085860376037,724.6943212117181
0.16812190533593233,13.569226767904883,-63.99772715866975,0.902321095609972,731.926677778029
0.1947066455428672,13.292370103467428,-138.4283322187273,0.9215910604115127,736.0486154865291
0.22067832202874355,12.985838242938158,-153.26593026463516,0.9408523236292041,739.5587123801089
0.24598113933129417,12.651408651275304,-167.2147958314268,0.9600401135171206,742.4558059389273
0.27056300928000593,12.102222222222222,-1888637067181.3333,0.9790912582887383,740.6754461952926
0.294375693769343,11.906342244668538,-97.93998877684187,0.9979443916516055,746.4205783968292
0.3173749452194711,11.499625725064039,-203.35825980224945,1.0165401482492293,747.500406663282
0.33952057879756653,11.07281678904769,-213.40446800817395,1.0348213483274813,747.9911221768969
0.3607765425875156,10.627981894974537,-222.41744703657653,1.0527331709977839,747.9053167740695
0.38111097696800317,10.167217190243763,-230.38235236538696,1.0702233155266376,747.2581153057998
0.4004962548124076,9.692638922202198,-237.28913402078234,1.087242150140334,746.0670572436464
0.41890900248418395,8.96,-2465709145678.329,1.1037428478946922,738.9611489543332
0.4363301016879735,8.71054960189476,-124.72519905262025,1.1196815092220904,742.1347987224217
0.4527446723228576,7.953888888888889,-2535991247257.849,1.1350172708315678,733.872998763781
0.4681420365696541,7.698682123398242,-127.60338274532346,1.149712400702996,736.2915145112418
0.4825156645284262,7.186813979386052,-255.9340720060945,1.1637323790013858,732.7183069423173
0.4958631018052056,6.417222222222223,-2567015920736.427,1.1770459648133258,723.0834700747772
0.5081858795278004,5.905555555555556,-2560379512145.3335,1.1896252486029089,718.7521164795476
0.5194894073491929,5.651763910696268,-126.89582242964403,1.2014456903634223,719.738789729728
0.5297828500730319,5.146721361919511,-252.52127438837823,1.2124861435260352,714.7610829123298
0.5390789886087421,4.401111111111111,-2471557028319.778,1.2227288647504913,704.0231983462006
0.5473940660334701,3.9155555555555557,-2421767233081.5645,1.2321595097844664,698.6356059605957
0.5547476196041512,3.67677678534056,-119.38938510749776,1.24076711563829,698.319557996778
0.5611622996251034,2.9766666666666666,-2308578633947.6934,1.2485440693798997,687.2994739044872
0.5666636761344361,2.750688254666342,-112.98920600016217,1.255486063910967,686.4221020154151
0.5712800344259324,2.0922222222222224,-2161296711929.0222,1.2615920411388364,675.4621327185289
0.5750421604717065,1.6733333333333333,-2078958561143.56,1.2668641230100797,669.4232529081913
0.577983117314506,1.3148397913767917,-82.52271758699185,1.2713075309058193,661.4836503480709
0.5801380138161186,0.8866666666666667,-1909341936185.1821,1.2749304940400503,631.9514840609123
0.5815437663488968,0.5222222222222223,-1807985524519.0044,1.2777441472634063,581.0609454891523
0.5822388554244079,0.17666666666666667,-1710145592444.7969,1.2797624191712544,512.8430808825176
0.582263077904231,-0.14888888888888888,-1611289155796.849,1.2810019110033588,431.4518067236266
0.5816572962712583,-0.4533333333333333,-1505628584103.2788,1.2814817671156142,340.496990861508
0.580463186179542,-0.7366666666666667,-1397232985513.7344,1.281223537747217,243.0747045341444
0.5787229835434489,-1.0,-1300025901490.5034,1.2802510348424754,141.81202268590113
0.5764792324252693,-1.241111111111111,-1193309305954.3645,1.278590181706549,39.008362239888406
0.5737745348558343,-1.4145679269300084,-54.74552588656061,1.2762688572164502,-64.2545642332953
0.5706513045302429,-1.6588888888888889,-973515370240.4423,1.2733167358369677,-163.25194866580182
0.5671515238336983,-1.8366666666666667,-868457322677.4288,1.2697651231567906,-253.393820587436
0.5633165077471719,-1.9944444444444445,-769979439352.1644,1.26564678922348,-332.88008442037807
0.5591866740260935,-2.132222222222222,-673592004023.8711,1.2609957994084178,-400.79362728266796
0.5548013214873639,-2.25,-573695848758.3822,1.25584734404981,-457.3041305460422
0.550198417371398,-2.35,-485867763529.66223,1.250237567609548,-503.2621588706228
0.5454143948172696,-2.431111111111111,-391311106784.06665,1.2442033981396339,-539.7651307160288
0.5404839614372315,-2.4966666666666666,-314751340262.6089,1.237782377838388,-568.1231991041042
0.5354399199203503,-2.5220207584405996,-12.677045886966487,1.231012495457564,-589.0245492531374
0.5303130015340073,-2.578888888888889,-154420381970.32,1.2239320212989138,-605.2041803997906
0.5251317133268426,-2.590644103582338,-5.877607346724595,1.2165793455128382,-616.0498054584592
0.5199221997676787,-2.6077777777777778,-30234147443.88889,1.2089928203826936,-623.5527433639261
0.5147081194823409,-2.60913140311804,-20975946054.54343,1.2012108852236774,-628.0123280714389
0.509499819236704,-2.5966666666666667,74894422973.96889,1.1932716358393178,-630.1075604932846
0.5043265089681092,-2.5866551342973976,5.005766184634548,1.185212402943448,-630.6649139762874
0.49920386069345907,-2.5613241373250415,12.665498486178029,1.177069895684704,-629.6861726982
0.494144727966695,-2.5116666666666667,179140149914.16,1.1688800730799638,-627.274665887525
0.48915910504889004,-2.473333333333333,194937064576.60443,1.1606780228059028,-624.4537316207235
0.4842541034762285,-2.4525007863307726,10.416273501280262,1.1524807662629737,-621.5395602518196
0.47943394611133633,-2.4100786824460796,21.211051942346497,1.1443385747951769,-617.8034374796011
0.4746999786756513,-2.3455555555555554,214453030434.75555,1.1362833557995982,-613.3383921268422
0.47005069867266064,-2.3246400014953186,10.4577770301184,1.1283457397819678,-609.676381152799
0.46548180152431534,-2.2655555555555558,189081314684.6311,1.1205550006941922,-605.0764977980355
0.46098624365615576,-2.24777893407979,8.88831073788298,1.112938985354249,-601.3400299168866
0.4565543221811013,-2.2022222222222223,137495049802.90222,1.1055240520618115,-596.9846200459051
0.45217377074783427,-2.19027571663352,5.973252794351231,1.0983350184728082,-593.3933988556721
0.4478298710376988,-2.1655555555555557,63994144226.27111,1.091395118746397,-589.5724105652165
0.4435055793143894,-2.1621458616546945,1.7048469504306036,1.0847259699287406,-586.2926238209163
0.43918166735385084,-2.1605555555555553,14015449375.95111,1.0783475474898203,-583.1444051425509
0.43484731334131616,-2.1671770062673383,-3.310725355891494,1.0722781698824908,-580.2832120313894
0.43046885207123126,-2.1892306350424477,-11.026814387554696,1.066534491947356,-577.8816991175236
0.4260214297702953,-2.2455555555555557,-218618788038.71555,1.061131506943012,-576.363698680752
0.4214787007886054,-2.3,-286584151926.04,1.0560825569389896,-574.9476198480626
0.416813028124275,-2.332836332165187,-16.418166082593483,1.0513993512685522,-573.211529777164
0.4119956928716008,-2.4516666666666667,-430334360033.8356,1.0470919927005147,-573.5151796629451
0.4069971114881766,-2.499290691712117,-23.812012522725226,1.0431690109536633,-572.4303206938342
0.40178705973381157,-2.662777777777778,-577980973364.04,1.039637403144323,-574.0482143717851
0.39633490209706185,-2.7916666666666665,-656403131426.1733,1.0365026807272628,-575.0888715749722
0.39060982549385204,-2.862538301604903,-35.43581746911825,1.0337689224626379,-575.0476084845678
0.38458107599718333,-3.01437474833435,-75.91822336472347,1.0314388329170832,-576.9594932740064
0.3782181973374522,-3.1814393298655568,-83.53229076560324,1.0295138059855777,-579.3939979510608
0.37149126989955117,-3.4594444444444443,-960575021312.8711,1.0279939929023025,-584.4388841335177
0.3643711489357556,-3.5600604818977724,-50.308018726663974,1.0268783741935372,-585.8155399353722
0.356829700712496,-3.8805555555555555,-1099192999916.08,1.026164835013699,-592.178544825664
0.34884003531446084,-4.111111111111111,-1163714252004.1821,1.0258502432969718,-596.7815828223739
0.34037673484111397,-4.353888888888889,-1223364330211.8132,1.0257338430020404,-601.8501176994876
0.33141607574854726,-4.608333333333333,-1281061794864.6755,1.0262045655778715,-607.334627447969
0.3219362441136109,-4.873333333333333,-1335242388366.6755,1.0270605035524016,-613.161838290989
0.3119175426273376,-5.147222222222222,-1379817648590.9512,1.028295261478298,-619.5301100812683
0.30134258816069687,-5.428888888888889,-1415247731902.311,1.029901835082048,-626.2542276126767
0.2901964987875204,-5.573044686588225,-72.07789884966769,1.031872694425499,-630.1727421677779
0.27846706919685443,-6.012222222222222,-1476254206235.449,1.0341998659626959,-640.7044879945578
0.26614493347979074,-6.310555555555555,-1496072748102.4355,1.0368750129705246,-648.357316595895
0.2532237143338108,-6.611172566371682,-1500166904705.6638,1.0398895138510034,-656.2459921197249
0.23970015779054946,-6.9125,-1508422932780.6667,1.0432345378250463,-664.3337093457568
0.22557425264031455,-7.213219026548672,-1497212244932.4248,1.0469011175620657,-672.5887297558376
0.21084933379861187,-7.511111111111111,-1487705993092.64,1.0508802183166277,-680.9593216596498
0.19553216893552644,-7.658582431541858,-73.73566021536534,1.0551628031724993,-686.2208326882634
0.17963302776840145,-7.949570583563369,-145.4940760107713,1.0597398940254772,-694.7826524911409
0.1631657335007306,-8.233647133834504,-142.03827513555166,1.0646026279693632,-703.359217269134
0.14614769597591315,-8.643333333333333,-1344220114649.9734,1.06974230878396,-714.8427854950352
0.12859992620234517,-8.773884886783007,-65.27577672482978,1.0751504532599903,-720.382565543035
0.11054703199660558,-9.148194444444444,-1218447293715.2178,1.0808188321329872,-731.4059129516843
0.09201719458304222,-9.264918706780643,-58.362131168092766,1.0867395054364448,-736.940924165116
0.07304212608118163,-9.487534250931342,-111.30777207536174,1.0929048521234237,-744.9366852888546
0.05365700790591656,-9.692559087631452,-102.5124183500435,1.0993075938453865,-752.6861897377976
0.03390041019967063,-9.87829885312405,-92.86988274630971,1.1059408128167971,-760.147379733732
0.013814192509415334,-10.118138136061948,-747570545830.9558,1.1127979637340428,-768.9267831634754
-0.006556613984970115,-10.248663194444445,-633105499732.2311,1.1198728797569506,-775.4320052278084
-0.02716394229247928,-10.354431692477876,-505833337374.79645,1.1271597726007268,-781.513291197888
-0.04795684299321393,-10.434027777777779,-376074862414.5956,1.1346532268249339,-787.1343214038058
-0.06888165460274115,-10.46240580476244,-14.189013492329227,1.142348188444321,-791.7381101766185
-0.08988219025333283,-10.509583333333333,-93229596718.47112,1.1502399480233256,-796.8620034071237
-0.11089993994325426,-10.516869469026549,-79656163652.58408,1.1583241184520625,-801.2081799807323
-0.131904331769405,-10.502195913076529,7.3367779750110085,1.1665966076360228,-805.1674708470463
-0.15280251857684604,-10.449093403719353,26.551254678585018,1.1750535863647262,-808.3703755676664
-0.17353023370897208,-10.310277777777777,536226476829.35114,1.1836914516556072,-809.7645464550424
-0.19402183733543066,-10.245801813230416,32.23798227368402,1.1925067858987515,-812.8871994941718
-0.2142105832856398,-10.094372975103441,75.71441906347906,1.2014963121551425,-814.162857955299
-0.23402889537847418,-9.909156046418284,92.60846434258906,1.2106568459860128,-814.762779032988
-0.25340865201908563,-9.689878320304642,109.63886305680876,1.2199852442134573,-814.6753777957294
-0.272281477785413,-9.436412883164726,126.73271856997178,1.2294783510324367,-813.8922395738578
-0.29057904068478835,-8.993362831858407,1548546967638.9912,1.2391329419118722,-808.9466266281489
-0.3082333537244054,-8.827156519809504,83.10315602446066,1.2489456657371953,-810.2213279308816
-0.3251770794096005,-8.283185840707965,1879924060711.646,1.2589129856588936,-803.121366076418
